Claim ID,Adjuster ID,Adjuster Name,Team/Department,Adjuster Experience Level
CLM2876,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2877,ADJ001,Alice Smith,Auto Claims,Senior
CLM2878,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2879,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2880,ADJ002,Bob Johnson,Property Claims,Junior
CLM2881,ADJ001,Alice Smith,Auto Claims,Senior
CLM2882,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2883,ADJ001,Alice Smith,Auto Claims,Senior
CLM2884,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2885,ADJ002,Bob Johnson,Property Claims,Junior
CLM2886,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2887,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2888,ADJ002,Bob Johnson,Property Claims,Junior
CLM2889,ADJ002,Bob Johnson,Property Claims,Junior
CLM2890,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2891,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2892,ADJ002,Bob Johnson,Property Claims,Junior
CLM2893,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2894,ADJ002,Bob Johnson,Property Claims,Junior
CLM2895,ADJ002,Bob Johnson,Property Claims,Junior
CLM2896,ADJ001,Alice Smith,Auto Claims,Senior
CLM2897,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2898,ADJ001,Alice Smith,Auto Claims,Senior
CLM2899,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2900,ADJ001,Alice Smith,Auto Claims,Senior
CLM2901,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2902,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2903,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2904,ADJ002,Bob Johnson,Property Claims,Junior
CLM2905,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2906,ADJ002,Bob Johnson,Property Claims,Junior
CLM2907,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2908,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2909,ADJ001,Alice Smith,Auto Claims,Senior
CLM2910,ADJ001,Alice Smith,Auto Claims,Senior
CLM2911,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2912,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2913,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2914,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2915,ADJ002,Bob Johnson,Property Claims,Junior
CLM2916,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2917,ADJ001,Alice Smith,Auto Claims,Senior
CLM2918,ADJ001,Alice Smith,Auto Claims,Senior
CLM2919,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2920,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2921,ADJ002,Bob Johnson,Property Claims,Junior
CLM2922,ADJ002,Bob Johnson,Property Claims,Junior
CLM2923,ADJ001,Alice Smith,Auto Claims,Senior
CLM2924,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2925,ADJ002,Bob Johnson,Property Claims,Junior
CLM2926,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2927,ADJ002,Bob Johnson,Property Claims,Junior
CLM2928,ADJ001,Alice Smith,Auto Claims,Senior
CLM2929,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2930,ADJ002,Bob Johnson,Property Claims,Junior
CLM2931,ADJ001,Alice Smith,Auto Claims,Senior
CLM2932,ADJ002,Bob Johnson,Property Claims,Junior
CLM2933,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2934,ADJ001,Alice Smith,Auto Claims,Senior
CLM2935,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2936,ADJ001,Alice Smith,Auto Claims,Senior
CLM2937,ADJ001,Alice Smith,Auto Claims,Senior
CLM2938,ADJ001,Alice Smith,Auto Claims,Senior
CLM2939,ADJ002,Bob Johnson,Property Claims,Junior
CLM2940,ADJ002,Bob Johnson,Property Claims,Junior
CLM2941,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2942,ADJ002,Bob Johnson,Property Claims,Junior
CLM2943,ADJ002,Bob Johnson,Property Claims,Junior
CLM2944,ADJ001,Alice Smith,Auto Claims,Senior
CLM2945,ADJ001,Alice Smith,Auto Claims,Senior
CLM2946,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2947,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2948,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2949,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2950,ADJ001,Alice Smith,Auto Claims,Senior
CLM2951,ADJ002,Bob Johnson,Property Claims,Junior
CLM2952,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2953,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2954,ADJ002,Bob Johnson,Property Claims,Junior
CLM2955,ADJ001,Alice Smith,Auto Claims,Senior
CLM2956,ADJ001,Alice Smith,Auto Claims,Senior
CLM2957,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2958,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2959,ADJ002,Bob Johnson,Property Claims,Junior
CLM2960,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2961,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2962,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2963,ADJ002,Bob Johnson,Property Claims,Junior
CLM2964,ADJ002,Bob Johnson,Property Claims,Junior
CLM2965,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2966,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2967,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2968,ADJ002,Bob Johnson,Property Claims,Junior
CLM2969,ADJ002,Bob Johnson,Property Claims,Junior
CLM2970,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2971,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2972,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2973,ADJ002,Bob Johnson,Property Claims,Junior
CLM2974,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2975,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2976,ADJ002,Bob Johnson,Property Claims,Junior
CLM2977,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2978,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2979,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2980,ADJ001,Alice Smith,Auto Claims,Senior
CLM2981,ADJ002,Bob Johnson,Property Claims,Junior
CLM2982,ADJ002,Bob Johnson,Property Claims,Junior
CLM2983,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2984,ADJ001,Alice Smith,Auto Claims,Senior
CLM2985,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2986,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2987,ADJ002,Bob Johnson,Property Claims,Junior
CLM2988,ADJ001,Alice Smith,Auto Claims,Senior
CLM2989,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM2990,ADJ002,Bob Johnson,Property Claims,Junior
CLM2991,ADJ001,Alice Smith,Auto Claims,Senior
CLM2992,ADJ002,Bob Johnson,Property Claims,Junior
CLM2993,ADJ002,Bob Johnson,Property Claims,Junior
CLM2994,ADJ002,Bob Johnson,Property Claims,Junior
CLM2995,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2996,ADJ002,Bob Johnson,Property Claims,Junior
CLM2997,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2998,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM2999,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3000,ADJ002,Bob Johnson,Property Claims,Junior
CLM3001,ADJ001,Alice Smith,Auto Claims,Senior
CLM3002,ADJ001,Alice Smith,Auto Claims,Senior
CLM3003,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3004,ADJ001,Alice Smith,Auto Claims,Senior
CLM3005,ADJ001,Alice Smith,Auto Claims,Senior
CLM3006,ADJ001,Alice Smith,Auto Claims,Senior
CLM3007,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3008,ADJ001,Alice Smith,Auto Claims,Senior
CLM3009,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3010,ADJ001,Alice Smith,Auto Claims,Senior
CLM3011,ADJ001,Alice Smith,Auto Claims,Senior
CLM3012,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3013,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3014,ADJ002,Bob Johnson,Property Claims,Junior
CLM3015,ADJ001,Alice Smith,Auto Claims,Senior
CLM3016,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3017,ADJ002,Bob Johnson,Property Claims,Junior
CLM3018,ADJ002,Bob Johnson,Property Claims,Junior
CLM3019,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3020,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3021,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3022,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3023,ADJ002,Bob Johnson,Property Claims,Junior
CLM3024,ADJ001,Alice Smith,Auto Claims,Senior
CLM3025,ADJ002,Bob Johnson,Property Claims,Junior
CLM3026,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3027,ADJ001,Alice Smith,Auto Claims,Senior
CLM3028,ADJ001,Alice Smith,Auto Claims,Senior
CLM3029,ADJ002,Bob Johnson,Property Claims,Junior
CLM3030,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3031,ADJ001,Alice Smith,Auto Claims,Senior
CLM3032,ADJ001,Alice Smith,Auto Claims,Senior
CLM3033,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3034,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3035,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3036,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3037,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3038,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3039,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3040,ADJ002,Bob Johnson,Property Claims,Junior
CLM3041,ADJ001,Alice Smith,Auto Claims,Senior
CLM3042,ADJ001,Alice Smith,Auto Claims,Senior
CLM3043,ADJ001,Alice Smith,Auto Claims,Senior
CLM3044,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3045,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3046,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3047,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3048,ADJ001,Alice Smith,Auto Claims,Senior
CLM3049,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3050,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3051,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3052,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3053,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3054,ADJ001,Alice Smith,Auto Claims,Senior
CLM3055,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3056,ADJ002,Bob Johnson,Property Claims,Junior
CLM3057,ADJ002,Bob Johnson,Property Claims,Junior
CLM3058,ADJ001,Alice Smith,Auto Claims,Senior
CLM3059,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3060,ADJ001,Alice Smith,Auto Claims,Senior
CLM3061,ADJ002,Bob Johnson,Property Claims,Junior
CLM3062,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3063,ADJ001,Alice Smith,Auto Claims,Senior
CLM3064,ADJ002,Bob Johnson,Property Claims,Junior
CLM3065,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3066,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3067,ADJ002,Bob Johnson,Property Claims,Junior
CLM3068,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3069,ADJ001,Alice Smith,Auto Claims,Senior
CLM3070,ADJ001,Alice Smith,Auto Claims,Senior
CLM3071,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3072,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3073,ADJ001,Alice Smith,Auto Claims,Senior
CLM3074,ADJ002,Bob Johnson,Property Claims,Junior
CLM3075,ADJ002,Bob Johnson,Property Claims,Junior
CLM3076,ADJ002,Bob Johnson,Property Claims,Junior
CLM3077,ADJ001,Alice Smith,Auto Claims,Senior
CLM3078,ADJ002,Bob Johnson,Property Claims,Junior
CLM3079,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3080,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3081,ADJ002,Bob Johnson,Property Claims,Junior
CLM3082,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3083,ADJ001,Alice Smith,Auto Claims,Senior
CLM3084,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3085,ADJ002,Bob Johnson,Property Claims,Junior
CLM3086,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3087,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3088,ADJ001,Alice Smith,Auto Claims,Senior
CLM3089,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3090,ADJ002,Bob Johnson,Property Claims,Junior
CLM3091,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3092,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3093,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3094,ADJ002,Bob Johnson,Property Claims,Junior
CLM3095,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3096,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3097,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3098,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3099,ADJ001,Alice Smith,Auto Claims,Senior
CLM3100,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3101,ADJ002,Bob Johnson,Property Claims,Junior
CLM3102,ADJ001,Alice Smith,Auto Claims,Senior
CLM3103,ADJ002,Bob Johnson,Property Claims,Junior
CLM3104,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3105,ADJ002,Bob Johnson,Property Claims,Junior
CLM3106,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3107,ADJ001,Alice Smith,Auto Claims,Senior
CLM3108,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3109,ADJ001,Alice Smith,Auto Claims,Senior
CLM3110,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3111,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3112,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3113,ADJ002,Bob Johnson,Property Claims,Junior
CLM3114,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3115,ADJ001,Alice Smith,Auto Claims,Senior
CLM3116,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3117,ADJ001,Alice Smith,Auto Claims,Senior
CLM3118,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3119,ADJ002,Bob Johnson,Property Claims,Junior
CLM3120,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3121,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3122,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3123,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3124,ADJ002,Bob Johnson,Property Claims,Junior
CLM3125,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3126,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3127,ADJ001,Alice Smith,Auto Claims,Senior
CLM3128,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3129,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3130,ADJ002,Bob Johnson,Property Claims,Junior
CLM3131,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3132,ADJ002,Bob Johnson,Property Claims,Junior
CLM3133,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3134,ADJ001,Alice Smith,Auto Claims,Senior
CLM3135,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3136,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3137,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3138,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3139,ADJ002,Bob Johnson,Property Claims,Junior
CLM3140,ADJ002,Bob Johnson,Property Claims,Junior
CLM3141,ADJ002,Bob Johnson,Property Claims,Junior
CLM3142,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3143,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3144,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3145,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3146,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3147,ADJ001,Alice Smith,Auto Claims,Senior
CLM3148,ADJ002,Bob Johnson,Property Claims,Junior
CLM3149,ADJ002,Bob Johnson,Property Claims,Junior
CLM3150,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3151,ADJ001,Alice Smith,Auto Claims,Senior
CLM3152,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3153,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3154,ADJ002,Bob Johnson,Property Claims,Junior
CLM3155,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3156,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3157,ADJ001,Alice Smith,Auto Claims,Senior
CLM3158,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3159,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3160,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3161,ADJ002,Bob Johnson,Property Claims,Junior
CLM3162,ADJ001,Alice Smith,Auto Claims,Senior
CLM3163,ADJ001,Alice Smith,Auto Claims,Senior
CLM3164,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3165,ADJ002,Bob Johnson,Property Claims,Junior
CLM3166,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3167,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3168,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3169,ADJ001,Alice Smith,Auto Claims,Senior
CLM3170,ADJ002,Bob Johnson,Property Claims,Junior
CLM3171,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3172,ADJ002,Bob Johnson,Property Claims,Junior
CLM3173,ADJ001,Alice Smith,Auto Claims,Senior
CLM3174,ADJ001,Alice Smith,Auto Claims,Senior
CLM3175,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3176,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3177,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3178,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3179,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3180,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3181,ADJ002,Bob Johnson,Property Claims,Junior
CLM3182,ADJ002,Bob Johnson,Property Claims,Junior
CLM3183,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3184,ADJ002,Bob Johnson,Property Claims,Junior
CLM3185,ADJ002,Bob Johnson,Property Claims,Junior
CLM3186,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3187,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3188,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3189,ADJ002,Bob Johnson,Property Claims,Junior
CLM3190,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3191,ADJ002,Bob Johnson,Property Claims,Junior
CLM3192,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3193,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3194,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3195,ADJ002,Bob Johnson,Property Claims,Junior
CLM3196,ADJ001,Alice Smith,Auto Claims,Senior
CLM3197,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3198,ADJ001,Alice Smith,Auto Claims,Senior
CLM3199,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3200,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3201,ADJ001,Alice Smith,Auto Claims,Senior
CLM3202,ADJ001,Alice Smith,Auto Claims,Senior
CLM3203,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3204,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3205,ADJ001,Alice Smith,Auto Claims,Senior
CLM3206,ADJ001,Alice Smith,Auto Claims,Senior
CLM3207,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3208,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3209,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3210,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3211,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3212,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3213,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3214,ADJ002,Bob Johnson,Property Claims,Junior
CLM3215,ADJ002,Bob Johnson,Property Claims,Junior
CLM3216,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3217,ADJ001,Alice Smith,Auto Claims,Senior
CLM3218,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3219,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3220,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3221,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3222,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3223,ADJ001,Alice Smith,Auto Claims,Senior
CLM3224,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3225,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3226,ADJ001,Alice Smith,Auto Claims,Senior
CLM3227,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3228,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3229,ADJ001,Alice Smith,Auto Claims,Senior
CLM3230,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3231,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3232,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3233,ADJ001,Alice Smith,Auto Claims,Senior
CLM3234,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3235,ADJ002,Bob Johnson,Property Claims,Junior
CLM3236,ADJ001,Alice Smith,Auto Claims,Senior
CLM3237,ADJ002,Bob Johnson,Property Claims,Junior
CLM3238,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3239,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3240,ADJ001,Alice Smith,Auto Claims,Senior
CLM3241,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3242,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3243,ADJ002,Bob Johnson,Property Claims,Junior
CLM3244,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3245,ADJ001,Alice Smith,Auto Claims,Senior
CLM3246,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3247,ADJ002,Bob Johnson,Property Claims,Junior
CLM3248,ADJ002,Bob Johnson,Property Claims,Junior
CLM3249,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3250,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3251,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3252,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3253,ADJ001,Alice Smith,Auto Claims,Senior
CLM3254,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3255,ADJ002,Bob Johnson,Property Claims,Junior
CLM3256,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3257,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3258,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3259,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3260,ADJ001,Alice Smith,Auto Claims,Senior
CLM3261,ADJ001,Alice Smith,Auto Claims,Senior
CLM3262,ADJ002,Bob Johnson,Property Claims,Junior
CLM3263,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3264,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3265,ADJ002,Bob Johnson,Property Claims,Junior
CLM3266,ADJ003,Charlie Brown,Workers' Comp,Intermediate
CLM3267,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3268,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3269,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3270,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3271,ADJ001,Alice Smith,Auto Claims,Senior
CLM3272,ADJ002,Bob Johnson,Property Claims,Junior
CLM3273,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3274,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3275,ADJ003,Charlie Brown,Health Claims,Intermediate
CLM3276,ADJ001,Alice Smith,Auto Claims,Senior
CLM3277,ADJ003,Charlie Brown,Health Claims,Intermediate
